 &plot nbnd=  94, nks=    61 /
            0.000000  0.139356  0.034921
  -36.951  -36.951  -36.511  -36.511  -36.461  -36.461  -36.197  -36.197  -36.051  -36.051
  -35.908  -35.908  -35.846  -35.846  -35.621  -35.621  -35.465  -35.465  -35.446  -35.446
  -35.368  -35.368  -35.182  -35.182  -35.115  -35.115  -35.077  -35.077  -34.900  -34.900
  -15.182  -15.182  -15.152  -15.152  -15.151  -15.151  -15.120  -15.120  -12.350  -12.350
  -12.318  -12.318  -12.313  -12.313  -12.294  -12.294  -12.293  -12.293  -12.269  -12.269
   -4.395   -4.395   -4.167   -4.167   -4.004   -4.004   -1.419   -1.419   -0.921   -0.921
    4.098    4.098    5.124    5.124    5.273    5.273    5.987    5.987    6.684    6.684
    7.292    7.292    7.522    7.522    7.613    7.613    8.255    8.255   10.252   10.252
   11.376   11.376   11.637   11.637   12.233   12.233   13.186   13.186   13.708   13.708
   14.323   14.323   16.623   16.623
            0.000000  0.130065  0.032593
  -37.003  -37.003  -36.533  -36.533  -36.473  -36.473  -36.283  -36.283  -36.078  -36.078
  -35.957  -35.957  -35.838  -35.838  -35.642  -35.642  -35.584  -35.584  -35.472  -35.472
  -35.337  -35.337  -35.262  -35.262  -35.195  -35.195  -34.990  -34.990  -34.932  -34.932
  -15.185  -15.185  -15.162  -15.162  -15.156  -15.156  -15.115  -15.115  -12.353  -12.353
  -12.327  -12.327  -12.317  -12.317  -12.297  -12.297  -12.288  -12.288  -12.273  -12.273
   -4.423   -4.423   -4.169   -4.169   -4.006   -4.006   -1.399   -1.399   -0.912   -0.912
    4.093    4.093    5.155    5.155    5.314    5.314    5.999    5.999    6.691    6.691
    7.288    7.288    7.526    7.526    7.619    7.619    8.216    8.216   10.281   10.281
   11.405   11.405   11.628   11.628   12.243   12.243   13.176   13.176   13.722   13.722
   14.271   14.271   16.616   16.616
            0.000000  0.120775  0.030265
  -36.761  -36.761  -36.603  -36.603  -36.380  -36.380  -36.302  -36.302  -36.156  -36.156
  -35.910  -35.910  -35.762  -35.762  -35.643  -35.643  -35.581  -35.581  -35.492  -35.492
  -35.352  -35.352  -35.169  -35.169  -35.094  -35.094  -35.055  -35.055  -34.871  -34.871
  -15.177  -15.177  -15.162  -15.162  -15.152  -15.152  -15.114  -15.114  -12.340  -12.340
  -12.327  -12.327  -12.320  -12.320  -12.293  -12.293  -12.287  -12.287  -12.270  -12.270
   -4.497   -4.497   -4.183   -4.183   -4.012   -4.012   -1.343   -1.343   -0.886   -0.886
    4.093    4.093    5.214    5.214    5.454    5.454    6.034    6.034    6.711    6.711
    7.270    7.270    7.538    7.538    7.638    7.638    8.124    8.124   10.347   10.347
   11.481   11.481   11.602   11.602   12.275   12.275   13.147   13.147   13.762   13.762
   14.131   14.131   16.598   16.598
            0.000000  0.111484  0.027937
  -36.723  -36.723  -36.680  -36.680  -36.490  -36.490  -36.287  -36.287  -36.105  -36.105
  -35.997  -35.997  -35.839  -35.839  -35.783  -35.783  -35.660  -35.660  -35.471  -35.471
  -35.417  -35.417  -35.296  -35.296  -35.218  -35.218  -35.081  -35.081  -34.878  -34.878
  -15.182  -15.182  -15.170  -15.170  -15.145  -15.145  -15.132  -15.132  -12.338  -12.338
  -12.332  -12.332  -12.326  -12.326  -12.312  -12.312  -12.287  -12.287  -12.272  -12.272
   -4.598   -4.598   -4.220   -4.220   -4.022   -4.022   -1.258   -1.258   -0.846   -0.846
    4.124    4.124    5.283    5.283    5.674    5.674    6.095    6.095    6.744    6.744
    7.230    7.230    7.555    7.555    7.669    7.669    8.032    8.032   10.414   10.414
   11.517   11.517   11.623   11.623   12.334   12.334   13.095   13.095   13.785   13.785
   13.965   13.965   16.571   16.571
            0.000000  0.102194  0.025609
  -36.601  -36.601  -36.461  -36.461  -36.285  -36.285  -36.158  -36.158  -35.931  -35.931
  -35.853  -35.853  -35.672  -35.672  -35.565  -35.565  -35.432  -35.432  -35.360  -35.360
  -35.310  -35.310  -35.133  -35.133  -34.971  -34.971  -34.901  -34.901  -34.755  -34.755
  -15.167  -15.167  -15.140  -15.140  -15.129  -15.129  -15.114  -15.114  -12.331  -12.331
  -12.314  -12.314  -12.294  -12.294  -12.288  -12.288  -12.281  -12.281  -12.262  -12.262
   -4.715   -4.715   -4.274   -4.274   -4.041   -4.041   -1.157   -1.157   -0.789   -0.789
    4.206    4.206    5.366    5.366    5.920    5.920    6.188    6.188    6.789    6.789
    7.169    7.169    7.579    7.579    7.715    7.715    7.986    7.986   10.462   10.462
   11.438   11.438   11.728   11.728   12.421   12.421   13.023   13.023   13.622   13.622
   13.998   13.998   16.540   16.540
            0.000000  0.092904  0.023281
  -36.455  -36.455  -36.270  -36.270  -36.247  -36.247  -36.144  -36.144  -35.989  -35.989
  -35.870  -35.870  -35.595  -35.595  -35.493  -35.493  -35.366  -35.366  -35.328  -35.328
  -35.293  -35.293  -35.161  -35.161  -35.100  -35.100  -35.029  -35.029  -34.792  -34.792
  -15.158  -15.158  -15.140  -15.140  -15.131  -15.131  -15.115  -15.115  -12.321  -12.321
  -12.314  -12.314  -12.298  -12.298  -12.287  -12.287  -12.278  -12.278  -12.265  -12.265
   -4.838   -4.838   -4.339   -4.339   -4.072   -4.072   -1.055   -1.055   -0.714   -0.714
    4.348    4.348    5.466    5.466    6.122    6.122    6.315    6.315    6.860    6.860
    7.123    7.123    7.610    7.610    7.778    7.778    7.996    7.996   10.481   10.481
   11.310   11.310   11.803   11.803   12.474   12.474   12.965   12.965   13.399   13.399
   14.130   14.130   16.492   16.492
            0.000000  0.083613  0.020953
  -36.515  -36.515  -36.460  -36.460  -36.277  -36.277  -36.218  -36.218  -36.059  -36.059
  -35.955  -35.955  -35.708  -35.708  -35.556  -35.556  -35.523  -35.523  -35.419  -35.419
  -35.337  -35.337  -35.216  -35.216  -35.116  -35.116  -35.073  -35.073  -34.879  -34.879
  -15.165  -15.165  -15.155  -15.155  -15.142  -15.142  -15.120  -15.120  -12.326  -12.326
  -12.323  -12.323  -12.306  -12.306  -12.297  -12.297  -12.285  -12.285  -12.272  -12.272
   -4.963   -4.963   -4.408   -4.408   -4.113   -4.113   -0.969   -0.969   -0.615   -0.615
    4.552    4.552    5.583    5.583    6.258    6.258    6.400    6.400    7.003    7.003
    7.138    7.138    7.648    7.648    7.859    7.859    8.054    8.054   10.469   10.469
   11.134   11.134   11.836   11.836   12.395   12.395   12.978   12.978   13.225   13.225
   14.294   14.294   16.411   16.411
            0.000000  0.074323  0.018625
  -36.516  -36.516  -36.420  -36.420  -36.212  -36.212  -36.118  -36.118  -35.943  -35.943
  -35.836  -35.836  -35.716  -35.716  -35.516  -35.516  -35.422  -35.422  -35.315  -35.315
  -35.259  -35.259  -35.099  -35.099  -35.035  -35.035  -34.951  -34.951  -34.808  -34.808
  -15.153  -15.153  -15.143  -15.143  -15.136  -15.136  -15.115  -15.115  -12.318  -12.318
  -12.309  -12.309  -12.304  -12.304  -12.291  -12.291  -12.278  -12.278  -12.266  -12.266
   -5.083   -5.083   -4.476   -4.476   -4.163   -4.163   -0.904   -0.904   -0.495   -0.495
    4.815    4.815    5.714    5.714    6.314    6.314    6.459    6.459    7.143    7.143
    7.275    7.275    7.696    7.696    7.960    7.960    8.155    8.155   10.426   10.426
   10.910   10.910   11.828   11.828   12.225   12.225   12.951   12.951   13.171   13.171
   14.491   14.491   16.297   16.297
            0.000000  0.065033  0.016297
  -36.378  -36.378  -36.238  -36.238  -36.091  -36.091  -35.880  -35.880  -35.831  -35.831
  -35.685  -35.685  -35.442  -35.442  -35.389  -35.389  -35.282  -35.282  -35.088  -35.088
  -35.017  -35.017  -34.971  -34.971  -34.877  -34.877  -34.818  -34.818  -34.598  -34.598
  -15.147  -15.147  -15.127  -15.127  -15.105  -15.105  -15.086  -15.086  -12.308  -12.308
  -12.305  -12.305  -12.284  -12.284  -12.266  -12.266  -12.258  -12.258  -12.246  -12.246
   -5.196   -5.196   -4.539   -4.539   -4.219   -4.219   -0.856   -0.856   -0.367   -0.367
    5.126    5.126    5.852    5.852    6.296    6.296    6.582    6.582    7.232    7.232
    7.466    7.466    7.749    7.749    8.085    8.085    8.296    8.296   10.348   10.348
   10.655   10.655   11.776   11.776   12.057   12.057   12.839   12.839   13.183   13.183
   14.719   14.719   16.174   16.174
            0.000000  0.055742  0.013968
  -36.415  -36.415  -36.221  -36.221  -36.064  -36.064  -35.987  -35.987  -35.847  -35.847
  -35.583  -35.583  -35.500  -35.500  -35.321  -35.321  -35.274  -35.274  -35.158  -35.158
  -35.095  -35.095  -34.905  -34.905  -34.772  -34.772  -34.730  -34.730  -34.607  -34.607
  -15.150  -15.150  -15.134  -15.134  -15.097  -15.097  -15.081  -15.081  -12.315  -12.315
  -12.303  -12.303  -12.283  -12.283  -12.269  -12.269  -12.254  -12.254  -12.238  -12.238
   -5.299   -5.299   -4.596   -4.596   -4.277   -4.277   -0.820   -0.820   -0.244   -0.244
    5.472    5.472    5.980    5.980    6.315    6.315    6.726    6.726    7.314    7.314
    7.603    7.603    7.801    7.801    8.229    8.229    8.446    8.446   10.225   10.225
   10.416   10.416   11.665   11.665   11.944   11.944   12.727   12.727   13.133   13.133
   14.969   14.969   16.064   16.064
            0.000000  0.046452  0.011640
  -36.291  -36.291  -36.136  -36.136  -36.105  -36.105  -36.050  -36.050  -35.818  -35.818
  -35.652  -35.652  -35.416  -35.416  -35.351  -35.351  -35.259  -35.259  -35.175  -35.175
  -35.088  -35.088  -34.884  -34.884  -34.799  -34.799  -34.724  -34.724  -34.581  -34.581
