 &plot nbnd=  38, nks=    61 /
  12.892  12.892  13.770  13.770  15.036  15.036  16.082  16.082
            0.200000  1.000000  0.000000
 -27.114 -27.114 -26.996 -26.996 -25.836 -25.836 -25.801 -25.801 -25.671 -25.671
 -12.717 -12.717 -12.656 -12.656 -11.793 -11.793 -11.762 -11.762 -11.700 -11.700
  -1.215  -1.215   2.990   2.990   4.669   4.669   6.080   6.080   7.179   7.179
  13.032  13.032  13.473  13.473  15.057  15.057  16.011  16.011
            0.233333  1.000000 -0.000000
 -27.140 -27.140 -27.068 -27.068 -25.872 -25.872 -25.836 -25.836 -25.745 -25.745
 -12.733 -12.733 -12.698 -12.698 -11.815 -11.815 -11.782 -11.782 -11.745 -11.745
  -1.206  -1.206   2.903   2.903   4.714   4.714   6.012   6.012   7.404   7.404
  13.091  13.091  13.245  13.245  15.099  15.099  15.928  15.928
            0.266667  1.000000  0.000000
 -27.059 -27.059 -27.047 -27.047 -25.838 -25.838 -25.750 -25.750 -25.703 -25.703
 -12.692 -12.692 -12.677 -12.677 -11.792 -11.792 -11.715 -11.715 -11.740 -11.740
  -1.196  -1.196   2.819   2.819   4.765   4.765   5.934   5.934   7.650   7.650
  12.778  12.778  13.395  13.395  15.157  15.157  15.836  15.836
            0.300000  1.000000  0.000000
 -27.216 -27.216 -27.141 -27.141 -25.953 -25.953 -25.921 -25.921 -25.773 -25.773
 -12.777 -12.777 -12.740 -12.740 -11.861 -11.861 -11.831 -11.831 -11.765 -11.765
  -1.188  -1.188   2.741   2.741   4.823   4.823   5.850   5.850   7.913   7.913
  12.421  12.421  13.578  13.578  15.230  15.230  15.734  15.734
            0.333333  1.000000  0.000000
 -27.212 -27.212 -27.135 -27.135 -25.938 -25.938 -25.927 -25.927 -25.772 -25.772
 -12.780 -12.780 -12.736 -12.736 -11.852 -11.852 -11.844 -11.844 -11.763 -11.763
  -1.179  -1.179   2.673   2.673   4.886   4.886   5.761   5.761   8.185   8.185
  12.071  12.071  13.784  13.784  15.318  15.318  15.626  15.626
            0.366667  1.000000 -0.000000
 -27.102 -27.102 -27.044 -27.044 -25.846 -25.846 -25.805 -25.805 -25.678 -25.678
 -12.715 -12.715 -12.682 -12.682 -11.800 -11.800 -11.774 -11.774 -11.706 -11.706
  -1.171  -1.171   2.614   2.614   4.954   4.954   5.671   5.671   8.464   8.464
  11.725  11.725  14.012  14.012  15.411  15.411  15.523  15.523
            0.400000  1.000000  0.000000
 -27.198 -27.198 -27.107 -27.107 -25.936 -25.936 -25.897 -25.897 -25.720 -25.720
 -12.775 -12.775 -12.719 -12.719 -11.854 -11.854 -11.829 -11.829 -11.734 -11.734
  -1.165  -1.165   2.567   2.567   5.026   5.026   5.580   5.580   8.737   8.737
  11.398  11.398  14.223  14.223  15.357  15.357  15.571  15.571
            0.433333  1.000000  0.000000
 -27.197 -27.197 -27.107 -27.107 -25.932 -25.932 -25.902 -25.902 -25.722 -25.722
 -12.775 -12.775 -12.720 -12.720 -11.852 -11.852 -11.832 -11.832 -11.735 -11.735
  -1.160  -1.160   2.533   2.533   5.100   5.100   5.492   5.492   8.988   8.988
  11.108  11.108  14.432  14.432  15.223  15.223  15.712  15.712
            0.466667  1.000000 -0.000000
 -27.164 -27.164 -27.025 -27.025 -25.888 -25.888 -25.850 -25.850 -25.677 -25.677
 -12.755 -12.755 -12.672 -12.672 -11.824 -11.824 -11.803 -11.803 -11.705 -11.705
  -1.157  -1.157   2.512   2.512   5.169   5.169   5.414   5.414   9.182   9.182
  10.892  10.892  14.621  14.621  15.082  15.082  15.880  15.880
            0.500000  1.000000 -0.000000
 -26.955 -26.955 -26.864 -26.864 -25.670 -25.670 -25.669 -25.669 -25.563 -25.563
 -12.631 -12.631 -12.578 -12.578 -11.699 -11.699 -11.694 -11.694 -11.634 -11.634
  -1.155  -1.155   2.505   2.505   5.206   5.206   5.374   5.374   9.261   9.261
  10.811  10.811  14.733  14.733  14.999  14.999  16.021  16.021
            0.500000  0.966667  0.033333
 -27.183 -27.183 -27.062 -27.062 -25.922 -25.922 -25.856 -25.856 -25.705 -25.705
 -12.767 -12.767 -12.695 -12.695 -11.845 -11.845 -11.807 -11.807 -11.725 -11.725
  -1.160  -1.160   2.489   2.489   5.232   5.232   5.400   5.400   9.255   9.255
  10.800  10.800  14.716  14.716  14.983  14.983  15.995  15.995
            0.500000  0.933333  0.066667
 -27.185 -27.185 -27.062 -27.062 -25.923 -25.923 -25.863 -25.863 -25.696 -25.696
 -12.768 -12.768 -12.694 -12.694 -11.846 -11.846 -11.811 -11.811 -11.719 -11.719
  -1.174  -1.174   2.443   2.443   5.305   5.305   5.481   5.481   9.245   9.245
  10.778  10.778  14.667  14.667  14.943  14.943  15.950  15.950
            0.500000  0.900000  0.100000
 -27.220 -27.220 -27.116 -27.116 -25.959 -25.959 -25.872 -25.872 -25.808 -25.808
 -12.788 -12.788 -12.726 -12.726 -11.867 -11.867 -11.816 -11.816 -11.781 -11.781
  -1.197  -1.197   2.373   2.373   5.418   5.418   5.615   5.615   9.229   9.229
  10.742  10.742  14.548  14.548  14.851  14.851  15.920  15.920
            0.500000  0.866667  0.133333
 -27.238 -27.238 -27.096 -27.096 -25.972 -25.972 -25.882 -25.882 -25.786 -25.786
 -12.800 -12.800 -12.714 -12.714 -11.875 -11.875 -11.825 -11.825 -11.764 -11.764
  -1.226  -1.226   2.287   2.287   5.565   5.565   5.799   5.799   9.210   9.210
  10.697  10.697  14.327  14.327  14.691  14.691  15.934  15.934
            0.500000  0.833333  0.166667
 -27.309 -27.309 -27.131 -27.131 -26.049 -26.049 -25.913 -25.913 -25.825 -25.825
 -12.842 -12.842 -12.737 -12.737 -11.921 -11.921 -11.844 -11.844 -11.789 -11.789
  -1.260  -1.260   2.193   2.193   5.742   5.742   6.026   6.026   9.189   9.189
  10.644  10.644  14.008  14.008  14.454  14.454  15.998  15.998
            0.500000  0.800000  0.200000
 -27.262 -27.262 -27.037 -27.037 -26.012 -26.012 -25.843 -25.843 -25.703 -25.703
 -12.813 -12.813 -12.681 -12.681 -11.900 -11.900 -11.803 -11.803 -11.717 -11.717
  -1.298  -1.298   2.097   2.097   5.949   5.949   6.288   6.288   9.168   9.168
  10.587  10.587  13.623  13.623  14.144  14.144  16.125  16.125
            0.500000  0.766667  0.233333
 -27.270 -27.270 -27.130 -27.130 -26.018 -26.018 -25.880 -25.880 -25.822 -25.822
 -12.818 -12.818 -12.736 -12.736 -11.904 -11.904 -11.823 -11.823 -11.787 -11.787
  -1.337  -1.337   2.003   2.003   6.183   6.183   6.576   6.576   9.150   9.150
  10.527  10.527  13.193  13.193  13.775  13.775  16.291  16.291
            0.500000  0.733333  0.266667
 -27.290 -27.290 -27.155 -27.155 -26.032 -26.032 -25.908 -25.908 -25.845 -25.845
 -12.831 -12.831 -12.753 -12.753 -11.914 -11.914 -11.839 -11.839 -11.804 -11.804
  -1.377  -1.377   1.914   1.914   6.441   6.441   6.884   6.884   9.140   9.140
  10.468  10.468  12.743  12.743  13.369  13.369  16.491  16.491
            0.500000  0.700000  0.300000
 -27.146 -27.146 -27.048 -27.048 -25.895 -25.895 -25.772 -25.772 -25.751 -25.751
 -12.746 -12.746 -12.687 -12.687 -11.834 -11.834 -11.758 -11.758 -11.745 -11.745
  -1.414  -1.414   1.834   1.834   6.720   6.720   7.206   7.206   9.145   9.145
  10.414  10.414  12.287  12.287  12.937  12.937  16.731  16.731
            0.500000  0.666667  0.333333
 -27.163 -27.163 -27.083 -27.083 -25.909 -25.909 -25.814 -25.814 -25.767 -25.767
 -12.759 -12.759 -12.708 -12.708 -11.846 -11.846 -11.782 -11.782 -11.755 -11.755
  -1.448  -1.448   1.764   1.764   7.012   7.012   7.528   7.528   9.171   9.171
  10.360  10.360  11.832  11.832  12.490  12.490  16.982  16.982
            0.500000  0.633333  0.366667
 -27.214 -27.214 -27.083 -27.083 -25.957 -25.957 -25.824 -25.824 -25.786 -25.786
 -12.790 -12.790 -12.708 -12.708 -11.875 -11.875 -11.789 -11.789 -11.765 -11.765
  -1.477  -1.477   1.705   1.705   7.307   7.307   7.841   7.841   9.233   9.233
  10.308  10.308  11.393  11.393  12.037  12.037  17.242  17.242
            0.500000  0.600000  0.400000
 -27.161 -27.161 -27.087 -27.087 -25.903 -25.903 -25.820 -25.820 -25.784 -25.784
 -12.759 -12.759 -12.711 -12.711 -11.844 -11.844 -11.787 -11.787 -11.764 -11.764
  -1.502  -1.502   1.658   1.658   7.589   7.589   8.128   8.128   9.353   9.353
  10.252  10.252  10.993  10.993  11.589  11.589  17.497  17.497
            0.500000  0.566667  0.433333
 -27.266 -27.266 -27.099 -27.099 -26.021 -26.021 -25.849 -25.849 -25.785 -25.785
 -12.823 -12.823 -12.718 -12.718 -11.916 -11.916 -11.804 -11.804 -11.766 -11.766
  -1.519  -1.519   1.624   1.624   7.825   7.825   8.373   8.373   9.543   9.543
  10.174  10.174  10.663  10.663  11.155  11.155  17.727  17.727
            0.500000  0.533333  0.466667
 -27.294 -27.294 -27.125 -27.125 -26.044 -26.044 -25.885 -25.885 -25.801 -25.801
 -12.840 -12.840 -12.734 -12.734 -11.930 -11.930 -11.826 -11.826 -11.775 -11.775
  -1.530  -1.530   1.604   1.604   7.978   7.978   8.563   8.563   9.777   9.777
  10.078  10.078  10.461  10.461  10.776  10.776  17.892  17.892
            0.500000  0.500000  0.500000
 -27.426 -27.426 -27.240 -27.240 -26.170 -26.170 -25.995 -25.995 -25.940 -25.940
 -12.921 -12.921 -12.804 -12.804 -12.005 -12.005 -11.892 -11.892 -11.859 -11.859
  -1.534  -1.534   1.597   1.597   8.029   8.029   8.642   8.642   9.864   9.864
  10.116  10.116  10.345  10.345  10.595  10.595  17.954  17.954
            0.466667  0.466667  0.466667
 -27.328 -27.328 -27.118 -27.118 -26.094 -26.094 -25.817 -25.817 -25.852 -25.852
 -12.861 -12.861 -12.729 -12.729 -11.959 -11.959 -11.785 -11.785 -11.807 -11.807
  -1.557  -1.557   1.636   1.636   8.022   8.022   8.635   8.635   9.833   9.833
  10.126  10.126  10.407  10.407  10.625  10.625  17.739  17.739
            0.433333  0.433333  0.433333
 -27.273 -27.273 -27.235 -27.235 -26.015 -26.015 -25.953 -25.953 -25.918 -25.918
 -12.828 -12.828 -12.800 -12.800 -11.911 -11.911 -11.866 -11.866 -11.846 -11.846
  -1.623  -1.623   1.749   1.749   7.996   7.996   8.609   8.609   9.751   9.751
  10.182  10.182  10.546  10.546  10.705  10.705  17.334  17.334
            0.400000  0.400000  0.400000
 -27.177 -27.177 -27.056 -27.056 -25.945 -25.945 -25.728 -25.728 -25.783 -25.783
 -12.767 -12.767 -12.688 -12.688 -11.867 -11.867 -11.726 -11.726 -11.763 -11.763
  -1.721  -1.721   1.926   1.926   7.959   7.959   8.573   8.573   9.649   9.649
  10.292  10.292  10.725  10.725  10.834  10.834  16.911  16.911
            0.366667  0.366667  0.366667
 -27.208 -27.208 -27.110 -27.110 -25.971 -25.971 -25.807 -25.807 -25.811 -25.811
 -12.786 -12.786 -12.722 -12.722 -11.882 -11.882 -11.777 -11.777 -11.781 -11.781
  -1.841  -1.841   2.153   2.153   7.912   7.912   8.527   8.527   9.536   9.536
  10.443  10.443  10.931  10.931  11.003  11.003  16.497  16.497
            0.333333  0.333333  0.333333
 -27.191 -27.191 -27.092 -27.092 -25.973 -25.973 -25.750 -25.750 -25.787 -25.787
 -12.775 -12.775 -12.710 -12.710 -11.882 -11.882 -11.742 -11.742 -11.767 -11.767
  -1.972  -1.972   2.420   2.420   7.861   7.861   8.480   8.480   9.421   9.421
  10.629  10.629  11.159  11.159  11.208  11.208  16.126  16.126
            0.300000  0.300000  0.300000
 -27.186 -27.186 -27.058 -27.058 -25.958 -25.958 -25.747 -25.747 -25.760 -25.760
 -12.771 -12.771 -12.691 -12.691 -11.873 -11.873 -11.740 -11.740 -11.752 -11.752
  -2.106  -2.106   2.716   2.716   7.809   7.809   8.434   8.434   9.301   9.301
  10.841  10.841  11.407  11.407  11.443  11.443  15.815  15.815
            0.266667  0.266667  0.266667
 -27.261 -27.261 -27.071 -27.071 -26.028 -26.028 -25.782 -25.782 -25.778 -25.778
 -12.818 -12.818 -12.702 -12.702 -11.916 -11.916 -11.765 -11.765 -11.764 -11.764
  -2.236  -2.236   3.031   3.031   7.757   7.757   8.391   8.391   9.172   9.172
  11.076  11.076  11.674  11.674  11.702  11.702  15.546  15.546
            0.233333  0.233333  0.233333
 -27.472 -27.472 -27.186 -27.186 -26.232 -26.232 -25.927 -25.927 -25.887 -25.887
 -12.938 -12.938 -12.768 -12.768 -12.033 -12.033 -11.848 -11.848 -11.829 -11.829
  -2.357  -2.357   3.357   3.357   7.707   7.707   8.354   8.354   9.033   9.033
  11.323  11.323  11.954  11.954  11.974  11.974  15.338  15.338
            0.200000  0.200000  0.200000
 -27.382 -27.382 -27.133 -27.133 -26.148 -26.148 -25.848 -25.848 -25.843 -25.843
 -12.880 -12.880 -12.734 -12.734 -11.978 -11.978 -11.798 -11.798 -11.803 -11.803
  -2.468  -2.468   3.686   3.686   7.660   7.660   8.324   8.324   8.886   8.886
  11.584  11.584  12.248  12.248  12.266  12.266  15.193  15.193
            0.166667  0.166667  0.166667
 -27.370 -27.370 -27.136 -27.136 -26.130 -26.130 -25.874 -25.874 -25.868 -25.868
 -12.871 -12.871 -12.737 -12.737 -11.965 -11.965 -11.808 -11.808 -11.813 -11.813
  -2.564  -2.564   4.008   4.008   7.612   7.612   8.300   8.300   8.734   8.734
  11.846  11.846  12.548  12.548  12.564  12.564  15.109  15.109
            0.133333  0.133333  0.133333
 -27.439 -27.439 -27.180 -27.180 -26.194 -26.194 -25.925 -25.925 -25.865 -25.865
 -12.911 -12.911 -12.758 -12.758 -12.006 -12.006 -11.830 -11.830 -11.802 -11.802
  -2.644  -2.644   4.313   4.313   7.561   7.561   8.281   8.281   8.584   8.584
  12.100  12.100  12.844  12.844  12.858  12.858  15.083  15.083
            0.100000  0.100000  0.100000
 -27.384 -27.384 -27.307 -27.307 -26.112 -26.112 -26.054 -26.054 -25.908 -25.908
 -12.883 -12.883 -12.831 -12.831 -11.967 -11.967 -11.907 -11.907 -11.826 -11.826
  -2.708  -2.708   4.586   4.586   7.508   7.508   8.266   8.266   8.449   8.449
  12.331  12.331  13.123  13.123  13.132  13.132  15.098  15.098
            0.066667  0.066667  0.066667
 -27.394 -27.394 -27.454 -27.454 -26.228 -26.228 -26.085 -26.085 -26.001 -26.001
 -12.889 -12.889 -12.921 -12.921 -12.035 -12.035 -11.924 -11.924 -11.879 -11.879
  -2.754  -2.754   4.808   4.808   7.454   7.454   8.257   8.257   8.341   8.341
  12.519  12.519  13.358  13.358  13.363  13.363  15.149  15.149
            0.033333  0.033333  0.033333
 -27.226 -27.226 -27.319 -27.319 -26.124 -26.124 -25.863 -25.863 -25.830 -25.830
 -12.793 -12.793 -12.847 -12.847 -11.974 -11.974 -11.806 -11.806 -11.789 -11.789
  -2.782  -2.782   4.957   4.957   7.411   7.411   8.251   8.251   8.273   8.273
  12.645  12.645  13.522  13.522  13.524  13.524  15.202  15.202
            0.000000  0.000000  0.000000
 -27.202 -27.202 -27.202 -27.202 -26.062 -26.062 -25.757 -25.757 -25.757 -25.757
 -12.780 -12.780 -12.780 -12.780 -11.938 -11.938 -11.750 -11.750 -11.750 -11.750
  -2.791  -2.791   5.009   5.009   7.395   7.395   8.249   8.249   8.249   8.249
  12.689  12.689  13.581  13.581  13.581  13.581  15.220  15.220
           -0.000000  0.066667  0.000000
 -27.367 -27.367 -27.234 -27.234 -26.134 -26.134 -26.000 -26.000 -25.767 -25.767
 -12.873 -12.873 -12.798 -12.798 -11.981 -11.981 -11.879 -11.879 -11.755 -11.755
  -2.779  -2.779   4.941   4.941   7.413   7.413   8.224   8.224   8.310   8.310
  12.620  12.620  13.440  13.440  13.585  13.585  15.135  15.135
           -0.000000  0.133333  0.000000
 -27.444 -27.444 -27.346 -27.346 -26.204 -26.204 -26.062 -26.062 -25.960 -25.960
 -12.916 -12.916 -12.861 -12.861 -12.021 -12.021 -11.912 -11.912 -11.857 -11.857
  -2.742  -2.742   4.761   4.761   7.426   7.426   8.152   8.152   8.508   8.508
  12.329  12.329  13.220  13.220  13.601  13.601  14.901  14.901
            0.000000  0.200000 -0.000000
 -27.277 -27.277 -27.250 -27.250 -26.021 -26.021 -25.976 -25.976 -25.916 -25.916
 -12.828 -12.828 -12.804 -12.804 -11.913 -11.913 -11.882 -11.882 -11.831 -11.831
  -2.680  -2.680   4.521   4.521   7.384   7.384   8.040   8.040   8.831   8.831
  11.792  11.792  13.140  13.140  13.639  13.639  14.611  14.611
           -0.000000  0.266667  0.000000
 -27.088 -27.088 -27.264 -27.264 -26.027 -26.027 -25.833 -25.833 -25.767 -25.767
 -12.705 -12.705 -12.805 -12.805 -11.895 -11.895 -11.789 -11.789 -11.756 -11.756
  -2.596  -2.596   4.261   4.261   7.289   7.289   7.898   7.898   9.189   9.189
  11.205  11.205  13.155  13.155  13.706  13.706  14.314  14.314
           -0.000000  0.333333  0.000000
 -27.192 -27.192 -27.361 -27.361 -26.102 -26.102 -25.916 -25.916 -25.918 -25.918
 -12.769 -12.769 -12.864 -12.864 -11.944 -11.944 -11.837 -11.837 -11.838 -11.838
  -2.489  -2.489   4.007   4.007   7.159   7.159   7.736   7.736   9.330   9.330
  10.881  10.881  13.220  13.220  13.800  13.800  14.008  14.008
            0.000000  0.400000 -0.000000
 -27.002 -27.002 -27.050 -27.050 -25.804 -25.804 -25.751 -25.751 -25.630 -25.630
 -12.654 -12.654 -12.676 -12.676 -11.764 -11.764 -11.744 -11.744 -11.665 -11.665
  -2.363  -2.363   3.774   3.774   7.011   7.011   7.564   7.564   8.973   8.973
  11.118  11.118  13.322  13.322  13.748  13.748  13.926  13.926
            0.000000  0.466667 -0.000000
 -27.030 -27.030 -27.134 -27.134 -25.878 -25.878 -25.778 -25.778 -25.667 -25.667
 -12.672 -12.672 -12.724 -12.724 -11.809 -11.809 -11.760 -11.760 -11.683 -11.683
  -2.220  -2.220   3.570   3.570   6.855   6.855   7.391   7.391   8.363   8.363
  11.672  11.672  13.451  13.451  13.485  13.485  14.076  14.076
           -0.000000  0.533333  0.000000
 -27.014 -27.014 -27.137 -27.137 -25.881 -25.881 -25.763 -25.763 -25.653 -25.653
 -12.662 -12.662 -12.725 -12.725 -11.810 -11.810 -11.751 -11.751 -11.674 -11.674
  -2.065  -2.065   3.401   3.401   6.699   6.699   7.225   7.225   7.707   7.707
  12.338  12.338  13.600  13.600  13.264  13.264  14.247  14.247
           -0.000000  0.600000  0.000000
 -27.156 -27.156 -27.174 -27.174 -25.918 -25.918 -25.897 -25.897 -25.741 -25.741
 -12.756 -12.756 -12.746 -12.746 -11.831 -11.831 -11.841 -11.841 -11.721 -11.721
  -1.901  -1.901   3.271   3.271   6.544   6.544   7.071   7.071   7.075   7.075
  13.042  13.042  13.761  13.761  13.072  13.072  14.430  14.430
           -0.000000  0.666667  0.000000
 -26.985 -26.985 -27.016 -27.016 -25.771 -25.771 -25.733 -25.733 -25.606 -25.606
 -12.651 -12.651 -12.649 -12.649 -11.738 -11.738 -11.741 -11.741 -11.640 -11.640
  -1.738  -1.738   3.191   3.191   6.319   6.319   6.934   6.934   6.557   6.557
  13.767  13.767  13.933  13.933  12.935  12.935  14.618  14.618
           -0.000000  0.733333  0.000000
 -27.076 -27.076 -27.100 -27.100 -25.852 -25.852 -25.782 -25.782 -25.777 -25.777
 -12.708 -12.708 -12.702 -12.702 -11.805 -11.805 -11.774 -11.774 -11.726 -11.726
  -1.582  -1.582   3.157   3.157   5.841   5.841   6.817   6.817   6.364   6.364
  14.079  14.079  14.492  14.492  12.795  12.795  14.798  14.798
            0.000000  0.800000 -0.000000
 -27.073 -27.073 -27.097 -27.097 -25.848 -25.848 -25.787 -25.787 -25.769 -25.769
 -12.706 -12.706 -12.700 -12.700 -11.801 -11.801 -11.777 -11.777 -11.721 -11.721
  -1.445  -1.445   3.172   3.172   5.353   5.353   6.724   6.724   6.264   6.264
  14.222  14.222  15.155  15.155  12.690  12.690  14.961  14.961
            0.000000  0.866667 -0.000000
 -26.998 -26.998 -27.062 -27.062 -25.804 -25.804 -25.731 -25.731 -25.718 -25.718
 -12.662 -12.662 -12.670 -12.670 -11.756 -11.756 -11.744 -11.744 -11.701 -11.701
  -1.338  -1.338   3.229   3.229   4.942   4.942   6.656   6.656   6.196   6.196
  14.335  14.335  15.720  15.720  12.621  12.621  15.091  15.091
            0.000000  0.933333 -0.000000
 -27.001 -27.001 -27.133 -27.133 -25.873 -25.873 -25.695 -25.695 -25.782 -25.782
 -12.661 -12.661 -12.718 -12.718 -11.795 -11.795 -11.724 -11.724 -11.757 -11.757
  -1.268  -1.268   3.303   3.303   4.650   4.650   6.615   6.615   6.156   6.156
  14.407  14.407  16.112  16.112  12.574  12.574  15.176  15.176
            0.000000  1.000000  0.000000
 -27.095 -27.095 -27.146 -27.146 -25.881 -25.881 -25.811 -25.811 -25.822 -25.822
 -12.717 -12.717 -12.726 -12.726 -11.798 -11.798 -11.789 -11.789 -11.781 -11.781
  -1.245  -1.245   3.339   3.339   4.539   4.539   6.601   6.601   6.142   6.142
  14.432  14.432  16.254  16.254  12.559  12.559  15.206  15.206
