 &plot nbnd=  40, nks=   201 /
   11.146   11.206   11.511   14.503   15.146   15.450   15.963   15.976   15.988   16.099
            0.000000  0.261564  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.250  -19.104   -6.830   -5.342   -5.084   -4.809
   -2.687   -2.653   -2.603   -2.474   -2.065   -1.368    7.103    7.416    7.835    8.737
    8.773    9.301    9.675    9.732    9.844   10.299   10.307   10.342   10.390   10.714
   11.154   11.208   11.556   14.532   15.180   15.454   15.966   15.977   15.991   16.101
            0.000000  0.280247 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.248  -19.103   -6.817   -5.371   -5.080   -4.828
   -2.688   -2.649   -2.601   -2.458   -2.054   -1.376    7.067    7.422    7.821    8.738
    8.766    9.257    9.660    9.714    9.846   10.267   10.302   10.343   10.406   10.725
   11.162   11.209   11.603   14.562   15.215   15.459   15.969   15.978   15.994   16.104
            0.000000  0.298930 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.245  -19.102   -6.803   -5.401   -5.076   -4.848
   -2.690   -2.645   -2.599   -2.442   -2.043   -1.384    7.030    7.428    7.806    8.738
    8.759    9.214    9.644    9.697    9.848   10.225   10.305   10.339   10.423   10.740
   11.169   11.211   11.649   14.594   15.251   15.463   15.971   15.980   15.997   16.106
           -0.000000  0.317613 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.243  -19.101   -6.789   -5.432   -5.072   -4.869
   -2.693   -2.641   -2.598   -2.426   -2.031   -1.392    6.992    7.435    7.791    8.736
    8.753    9.171    9.628    9.684    9.849   10.183   10.307   10.331   10.440   10.758
   11.175   11.214   11.696   14.628   15.288   15.468   15.974   15.981   16.001   16.108
           -0.000000  0.336296  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.240  -19.100   -6.774   -5.463   -5.067   -4.890
   -2.695   -2.637   -2.596   -2.410   -2.018   -1.400    6.954    7.442    7.776    8.734
    8.747    9.128    9.611    9.672    9.849   10.141   10.310   10.318   10.458   10.779
   11.181   11.217   11.742   14.663   15.325   15.473   15.977   15.983   16.005   16.110
           -0.000000  0.354980  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.237  -19.099   -6.758   -5.495   -5.063   -4.912
   -2.698   -2.632   -2.594   -2.395   -2.005   -1.408    6.914    7.450    7.760    8.731
    8.740    9.085    9.594    9.662    9.849   10.099   10.303   10.314   10.475   10.802
   11.187   11.220   11.787   14.699   15.362   15.478   15.980   15.984   16.008   16.112
           -0.000000  0.373663 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.234  -19.098   -6.741   -5.528   -5.058   -4.934
   -2.701   -2.628   -2.593   -2.381   -1.991   -1.416    6.874    7.457    7.744    8.726
    8.734    9.042    9.576    9.655    9.848   10.057   10.285   10.317   10.492   10.825
   11.192   11.225   11.832   14.737   15.398   15.482   15.983   15.986   16.013   16.114
           -0.000000  0.392346 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.231  -19.097   -6.724   -5.561   -5.054   -4.956
   -2.704   -2.623   -2.591   -2.367   -1.978   -1.424    6.833    7.466    7.728    8.721
    8.728    9.000    9.558    9.648    9.847   10.016   10.265   10.320   10.508   10.850
   11.198   11.230   11.876   14.775   15.434   15.488   15.986   15.987   16.017   16.117
            0.000000  0.411029 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.228  -19.096   -6.705   -5.594   -5.049   -4.979
   -2.708   -2.618   -2.589   -2.354   -1.963   -1.431    6.793    7.474    7.711    8.716
    8.722    8.958    9.540    9.644    9.845    9.975   10.243   10.324   10.524   10.875
   11.203   11.237   11.919   14.814   15.468   15.493   15.989   15.989   16.021   16.119
            0.000000  0.429712  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.225  -19.095   -6.687   -5.628   -5.044   -5.001
   -2.712   -2.613   -2.587   -2.342   -1.949   -1.438    6.752    7.483    7.695    8.709
    8.716    8.916    9.521    9.639    9.843    9.936   10.221   10.327   10.538   10.900
   11.209   11.244   11.961   14.854   15.493   15.506   15.991   15.992   16.025   16.121
            0.000000  0.448395 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.222  -19.094   -6.668   -5.661   -5.039   -5.024
   -2.716   -2.608   -2.586   -2.331   -1.934   -1.445    6.711    7.493    7.679    8.703
    8.711    8.875    9.503    9.635    9.841    9.898   10.198   10.331   10.551   10.925
   11.214   11.253   12.002   14.895   15.501   15.536   15.993   15.996   16.030   16.124
            0.000000  0.467078 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.219  -19.093   -6.648   -5.694   -5.047   -5.034
   -2.721   -2.603   -2.584   -2.322   -1.919   -1.451    6.670    7.503    7.664    8.696
    8.705    8.835    9.485    9.630    9.838    9.863   10.174   10.335   10.562   10.950
   11.220   11.262   12.041   14.936   15.507   15.565   15.995   15.999   16.035   16.126
           -0.000000  0.485762  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.215  -19.092   -6.627   -5.728   -5.070   -5.030
   -2.726   -2.597   -2.583   -2.313   -1.904   -1.456    6.630    7.513    7.649    8.690
    8.700    8.794    9.467    9.624    9.831    9.835   10.149   10.339   10.572   10.975
   11.225   11.273   12.080   14.977   15.512   15.593   15.997   16.002   16.039   16.120
           -0.000000  0.504445 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.212  -19.091   -6.607   -5.760   -5.093   -5.025
   -2.731   -2.592   -2.581   -2.307   -1.889   -1.461    6.590    7.524    7.634    8.683
    8.695    8.754    9.449    9.614    9.804    9.832   10.125   10.343   10.580   10.999
   11.231   11.284   12.117   15.019   15.517   15.619   15.999   16.006   16.044   16.116
            0.000000  0.523128  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.209  -19.090   -6.585   -5.793   -5.115   -5.020
   -2.737   -2.586   -2.580   -2.301   -1.873   -1.464    6.551    7.535    7.619    8.677
    8.690    8.715    9.431    9.601    9.782    9.829   10.100   10.347   10.586   11.022
   11.236   11.297   12.153   15.060   15.522   15.643   16.001   16.009   16.049   16.112
           -0.000000  0.541811 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.205  -19.090   -6.564   -5.824   -5.137   -5.015
   -2.743   -2.581   -2.578   -2.297   -1.858   -1.468    6.513    7.546    7.606    8.671
    8.676    8.685    9.414    9.583    9.766    9.825   10.076   10.351   10.590   11.045
   11.242   11.311   12.188   15.101   15.528   15.665   16.003   16.012   16.054   16.108
            0.000000  0.560494 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.202  -19.089   -6.542   -5.856   -5.159   -5.010
   -2.749   -2.577   -2.576   -2.295   -1.842   -1.470    6.476    7.558    7.593    8.638
    8.665    8.681    9.397    9.561    9.755    9.821   10.051   10.355   10.592   11.067
   11.247   11.325   12.222   15.142   15.533   15.684   16.005   16.016   16.059   16.105
           -0.000000  0.579177  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.199  -19.088   -6.520   -5.886   -5.180   -5.006
   -2.755   -2.576   -2.570   -2.294   -1.826   -1.472    6.439    7.571    7.580    8.600
    8.660    8.677    9.380    9.536    9.749    9.818   10.028   10.360   10.592   11.088
   11.253   11.340   12.254   15.182   15.538   15.702   16.007   16.019   16.063   16.102
            0.000000  0.597860 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.195  -19.088   -6.498   -5.916   -5.201   -5.001
   -2.761   -2.575   -2.565   -2.294   -1.811   -1.473    6.404    7.569    7.584    8.563
    8.655    8.673    9.364    9.509    9.745    9.814   10.004   10.364   10.591   11.109
   11.258   11.355   12.286   15.221   15.543   15.717   16.010   16.022   16.068   16.099
           -0.000000  0.616544  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.192  -19.087   -6.476   -5.944   -5.221   -4.996
   -2.768   -2.574   -2.559   -2.296   -1.795   -1.473    6.371    7.558    7.597    8.526
    8.651    8.669    9.349    9.482    9.744    9.810    9.981   10.368   10.587   11.128
   11.263   11.371   12.316   15.259   15.548   15.730   16.012   16.026   16.073   16.097
           -0.000000  0.635227 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.189  -19.087   -6.454   -5.972   -5.241   -4.992
   -2.775   -2.574   -2.554   -2.299   -1.780   -1.473    6.339    7.548    7.610    8.490
    8.647    8.666    9.334    9.454    9.743    9.807    9.959   10.373   10.583   11.147
   11.268   11.387   12.345   15.296   15.553   15.742   16.014   16.029   16.077   16.095
            0.000000  0.653910 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.186  -19.087   -6.432   -5.998   -5.260   -4.987
   -2.782   -2.573   -2.549   -2.303   -1.764   -1.472    6.308    7.539    7.625    8.455
    8.644    8.663    9.321    9.427    9.744    9.803    9.937   10.377   10.576   11.164
   11.273   11.402   12.373   15.332   15.558   15.751   16.016   16.032   16.081   16.094
           -0.000000  0.672593  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.183  -19.086   -6.411   -6.023   -5.279   -4.983
   -2.790   -2.573   -2.544   -2.308   -1.749   -1.471    6.279    7.532    7.639    8.420
    8.641    8.661    9.308    9.401    9.744    9.799    9.916   10.382   10.568   11.181
   11.278   11.418   12.399   15.366   15.562   15.759   16.018   16.035   16.084   16.094
            0.000000  0.691276 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.180  -19.086   -6.392   -6.045   -5.296   -4.978
   -2.797   -2.573   -2.539   -2.315   -1.734   -1.470    6.252    7.525    7.654    8.386
    8.639    8.659    9.295    9.376    9.745    9.796    9.896   10.386   10.559   11.197
   11.283   11.432   12.425   15.398   15.567   15.765   16.020   16.038   16.086   16.096
           -0.000000  0.709959  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.177  -19.086   -6.374   -6.065   -5.313   -4.974
   -2.804   -2.573   -2.534   -2.322   -1.719   -1.468    6.226    7.519    7.670    8.353
    8.638    8.657    9.284    9.352    9.745    9.793    9.877   10.391   10.549   11.211
   11.288   11.447   12.449   15.429   15.571   15.770   16.022   16.041   16.087   16.098
            0.000000  0.728642 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.174  -19.086   -6.358   -6.082   -5.330   -4.970
   -2.812   -2.573   -2.529   -2.330   -1.704   -1.467    6.203    7.514    7.686    8.320
    8.637    8.656    9.274    9.329    9.745    9.790    9.858   10.396   10.538   11.225
   11.292   11.460   12.472   15.458   15.575   15.774   16.024   16.044   16.088   16.102
           -0.000000  0.747326 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.171  -19.086   -6.345   -6.094   -5.345   -4.965
   -2.820   -2.573   -2.524   -2.339   -1.690   -1.465    6.181    7.510    7.702    8.288
    8.636    8.655    9.265    9.308    9.745    9.788    9.841   10.400   10.525   11.238
   11.296   11.473   12.494   15.486   15.578   15.776   16.026   16.047   16.088   16.106
            0.000000  0.766009  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.168  -19.087   -6.337   -6.101   -5.360   -4.961
   -2.827   -2.574   -2.519   -2.349   -1.676   -1.463    6.162    7.508    7.720    8.256
    8.637    8.655    9.257    9.289    9.745    9.785    9.825   10.405   10.512   11.249
   11.300   11.485   12.515   15.512   15.582   15.776   16.028   16.050   16.089   16.109
           -0.000000  0.784692 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.166  -19.087   -6.333   -6.103   -5.374   -4.956
   -2.835   -2.575   -2.515   -2.359   -1.662   -1.461    6.145    7.506    7.737    8.226
    8.637    8.655    9.250    9.271    9.744    9.784    9.809   10.410   10.497   11.260
   11.304   11.495   12.534   15.535   15.584   15.776   16.029   16.053   16.090   16.113
           -0.000000  0.803375  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.163  -19.088   -6.335   -6.098   -5.387   -4.952
   -2.843   -2.576   -2.510   -2.369   -1.648   -1.460    6.129    7.506    7.755    8.195
    8.639    8.656    9.244    9.254    9.743    9.783    9.795   10.415   10.482   11.269
   11.308   11.504   12.553   15.558   15.587   15.774   16.030   16.055   16.092   16.120
            0.000000  0.822058 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.161  -19.088   -6.341   -6.089   -5.399   -4.947
   -2.850   -2.577   -2.506   -2.380   -1.635   -1.458    6.116    7.506    7.774    8.166
    8.641    8.657    9.239    9.239    9.742    9.782    9.782   10.419   10.467   11.277
   11.311   11.512   12.570   15.578   15.589   15.771   16.031   16.058   16.093   16.125
           -0.000000  0.840741 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.159  -19.089   -6.351   -6.075   -5.410   -4.943
   -2.858   -2.579   -2.502   -2.391   -1.622   -1.457    6.106    7.508    7.793    8.137
    8.644    8.659    9.225    9.236    9.740    9.770    9.782   10.424   10.450   11.284
   11.314   11.518   12.586   15.590   15.597   15.766   16.032   16.060   16.095   16.121
            0.000000  0.859424  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.157  -19.090   -6.363   -6.058   -5.420   -4.938
   -2.865   -2.580   -2.498   -2.402   -1.610   -1.457    6.097    7.511    7.812    8.109
    8.647    8.661    9.213    9.233    9.738    9.759    9.783   10.429   10.433   11.291
   11.317   11.523   12.601   15.591   15.614   15.761   16.033   16.062   16.097   16.116
           -0.000000  0.878107  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.155  -19.091   -6.376   -6.039   -5.430   -4.933
   -2.873   -2.582   -2.495   -2.414   -1.598   -1.456    6.091    7.515    7.833    8.081
    8.651    8.663    9.201    9.232    9.736    9.749    9.784   10.416   10.434   11.296
   11.320   11.526   12.614   15.591   15.630   15.754   16.033   16.064   16.099   16.111
            0.000000  0.896791 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.153  -19.092   -6.391   -6.018   -5.438   -4.928
   -2.880   -2.585   -2.491   -2.425   -1.586   -1.456    6.087    7.521    7.853    8.055
    8.656    8.666    9.191    9.233    9.734    9.741    9.787   10.398   10.438   11.299
   11.322   11.527   12.626   15.590   15.644   15.745   16.032   16.065   16.101   16.106
           -0.000000  0.915474  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.151  -19.094   -6.406   -5.997   -5.446   -4.922
   -2.886   -2.587   -2.488   -2.437   -1.575   -1.457    6.086    7.527    7.874    8.029
    8.661    8.669    9.182    9.234    9.731    9.733    9.790   10.380   10.443   11.302
   11.324   11.527   12.637   15.589   15.657   15.735   16.032   16.067   16.100   16.103
            0.000000  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.150  -19.095   -6.420   -5.974   -5.453   -4.916
   -2.893   -2.590   -2.485   -2.448   -1.565   -1.458    6.087    7.535    7.894    8.005
    8.667    8.673    9.174    9.237    9.727    9.729    9.794   10.361   10.448   11.304
   11.326   11.525   12.647   15.587   15.668   15.724   16.031   16.068   16.094   16.105
            0.018683  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.149  -19.095   -6.420   -5.974   -5.452   -4.916
   -2.893   -2.591   -2.486   -2.448   -1.565   -1.458    6.086    7.536    7.891    8.002
    8.671    8.672    9.175    9.237    9.716    9.740    9.794   10.358   10.453   11.302
   11.332   11.525   12.648   15.587   15.669   15.724   16.031   16.068   16.094   16.104
            0.037366  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.149  -19.095   -6.419   -5.974   -5.451   -4.917
   -2.894   -2.595   -2.488   -2.445   -1.566   -1.460    6.085    7.540    7.880    7.995
    8.670    8.681    9.177    9.236    9.705    9.753    9.793   10.350   10.465   11.298
   11.345   11.525   12.653   15.588   15.669   15.725   16.030   16.067   16.093   16.102
            0.056049  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.149  -19.095   -6.417   -5.974   -5.449   -4.917
   -2.895   -2.601   -2.492   -2.442   -1.568   -1.462    6.081    7.546    7.864    7.982
    8.667    8.698    9.180    9.235    9.695    9.766    9.793   10.341   10.482   11.295
   11.363   11.525   12.660   15.588   15.670   15.725   16.029   16.067   16.092   16.097
            0.074733  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.149  -19.094   -6.414   -5.973   -5.447   -4.918
   -2.896   -2.609   -2.498   -2.438   -1.571   -1.465    6.077    7.554    7.842    7.965
    8.662    8.720    9.185    9.234    9.686    9.780    9.792   10.331   10.503   11.293
   11.386   11.525   12.671   15.589   15.671   15.726   16.028   16.066   16.090   16.092
            0.093416  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.148  -19.094   -6.411   -5.973   -5.443   -4.919
   -2.898   -2.619   -2.505   -2.434   -1.574   -1.469    6.072    7.565    7.816    7.944
    8.656    8.746    9.190    9.233    9.678    9.791    9.795   10.322   10.526   11.291
   11.412   11.525   12.685   15.591   15.673   15.727   16.025   16.064   16.086   16.088
            0.112099  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.147  -19.093   -6.407   -5.972   -5.439   -4.920
   -2.901   -2.629   -2.513   -2.429   -1.578   -1.474    6.065    7.577    7.787    7.918
    8.649    8.775    9.196    9.231    9.673    9.790    9.810   10.314   10.551   11.290
   11.442   11.524   12.703   15.592   15.675   15.728   16.023   16.063   16.080   16.084
            0.130782  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.147  -19.092   -6.402   -5.971   -5.434   -4.921
   -2.903   -2.641   -2.523   -2.425   -1.583   -1.480    6.057    7.592    7.755    7.889
    8.640    8.806    9.203    9.229    9.669    9.789    9.825   10.307   10.577   11.290
   11.475   11.524   12.724   15.594   15.677   15.730   16.020   16.061   16.073   16.079
            0.149465  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.146  -19.092   -6.396   -5.970   -5.429   -4.922
   -2.907   -2.652   -2.534   -2.422   -1.588   -1.487    6.048    7.609    7.720    7.857
    8.631    8.838    9.210    9.226    9.669    9.788    9.842   10.301   10.605   11.290
   11.511   11.524   12.748   15.596   15.679   15.731   16.016   16.059   16.067   16.074
            0.168148  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.145  -19.091   -6.390   -5.968   -5.422   -4.924
   -2.910   -2.665   -2.547   -2.419   -1.594   -1.495    6.037    7.628    7.685    7.822
    8.620    8.871    9.217    9.223    9.672    9.786    9.859   10.297   10.633   11.290
   11.524   11.548   12.777   15.598   15.682   15.733   16.012   16.057   16.061   16.067
            0.186831  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.144  -19.090   -6.383   -5.967   -5.415   -4.926
   -2.915   -2.677   -2.561   -2.416   -1.600   -1.504    6.025    7.648    7.648    7.785
    8.608    8.903    9.221    9.224    9.680    9.785    9.878   10.295   10.663   11.291
   11.524   11.585   12.809   15.601   15.685   15.735   16.008   16.054   16.054   16.061
            0.205515  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.142  -19.089   -6.376   -5.966   -5.407   -4.928
   -2.920   -2.689   -2.575   -2.415   -1.607   -1.514    6.011    7.610    7.670    7.746
    8.596    8.934    9.217    9.231    9.691    9.784    9.897   10.294   10.693   11.292
   11.524   11.623   12.846   15.604   15.688   15.737   16.003   16.048   16.048   16.056
            0.224198  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.141  -19.088   -6.367   -5.964   -5.399   -4.930
   -2.925   -2.701   -2.591   -2.414   -1.614   -1.524    5.997    7.572    7.693    7.707
    8.583    8.964    9.214    9.236    9.708    9.783    9.917   10.294   10.725   11.292
   11.524   11.661   12.886   15.607   15.692   15.740   15.997   16.041   16.042   16.053
            0.242881  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.140  -19.086   -6.358   -5.963   -5.390   -4.933
   -2.931   -2.712   -2.608   -2.414   -1.622   -1.536    5.980    7.534    7.666    7.718
    8.568    8.992    9.211    9.241    9.729    9.782    9.938   10.296   10.756   11.293
   11.525   11.698   12.931   15.610   15.696   15.742   15.991   16.032   16.037   16.050
            0.261564  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.138  -19.085   -6.349   -5.961   -5.380   -4.935
   -2.938   -2.723   -2.625   -2.416   -1.630   -1.548    5.962    7.495    7.626    7.743
    8.554    9.018    9.207    9.246    9.754    9.781    9.959   10.299   10.789   11.294
   11.525   11.733   12.979   15.614   15.699   15.745   15.985   16.024   16.031   16.048
            0.280247  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.137  -19.084   -6.339   -5.960   -5.370   -4.938
   -2.945   -2.733   -2.643   -2.418   -1.639   -1.561    5.943    7.456    7.586    7.770
    8.538    9.043    9.204    9.250    9.781    9.783    9.982   10.303   10.821   11.296
   11.526   11.767   13.032   15.618   15.703   15.748   15.978   16.015   16.026   16.045
            0.298930  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.135  -19.082   -6.328   -5.959   -5.359   -4.941
   -2.954   -2.743   -2.662   -2.421   -1.647   -1.575    5.922    7.416    7.547    7.797
    8.522    9.065    9.200    9.254    9.780    9.815   10.006   10.309   10.854   11.297
   11.526   11.799   13.087   15.622   15.708   15.750   15.971   16.007   16.021   16.046
            0.317613  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.133  -19.081   -6.317   -5.957   -5.347   -4.945
   -2.963   -2.752   -2.681   -2.425   -1.656   -1.590    5.900    7.377    7.510    7.824
    8.506    9.084    9.197    9.258    9.780    9.850   10.030   10.315   10.888   11.298
   11.527   11.829   13.146   15.626   15.712   15.753   15.964   15.998   16.016   16.039
            0.336296  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.131  -19.079   -6.305   -5.956   -5.335   -4.948
   -2.972   -2.760   -2.701   -2.430   -1.665   -1.606    5.876    7.338    7.473    7.852
    8.489    9.102    9.194    9.263    9.780    9.887   10.057   10.323   10.921   11.299
   11.528   11.857   13.208   15.630   15.716   15.757   15.957   15.990   16.012   16.032
            0.354980  0.934157  0.000000
  -99.714  -57.299  -57.299  -56.755  -19.130  -19.077   -6.293   -5.954   -5.323   -4.952
   -2.983   -2.767   -2.721   -2.436   -1.675   -1.623    5.851    7.300    7.439    7.879
    8.472    9.116    9.191    9.269    9.781    9.925   10.084   10.332   10.955   11.300
   11.529   11.883   13.273   15.634   15.720   15.760   15.949   15.982   16.007   16.024
            0.373663  0.934157 -0.000000
  -99.714  -57.299  -57.299  -56.755  -19.128  -19.076   -6.280   -5.953   -5.310   -4.956
   -2.994   -2.773   -2.740   -2.442   -1.684   -1.641    5.824    7.261    7.406    7.907
    8.455    9.128    9.189    9.277    9.781    9.964   10.113   10.341   10.988   11.302
