  0.26210973E+00  0.30748596E+00
  0.28227202E+00  0.45072569E+00
  0.30243431E+00  0.59833709E+00
  0.32259660E+00  0.75007096E+00
  0.34275888E+00  0.90573155E+00
  0.36292117E+00  0.10651601E+01
  0.38308346E+00  0.12282205E+01
  0.40324575E+00  0.13947873E+01
  0.42340803E+00  0.15647354E+01
  0.44357032E+00  0.17379317E+01
  0.46373261E+00  0.19142284E+01
  0.48389489E+00  0.20934578E+01
  0.50405718E+00  0.22754288E+01
  0.52421947E+00  0.24599245E+01
  0.54438176E+00  0.26467007E+01
  0.56454404E+00  0.28354853E+01
  0.58470633E+00  0.30259780E+01
  0.60486862E+00  0.32178505E+01
  0.62503091E+00  0.34107452E+01
  0.64519319E+00  0.36042743E+01
  0.66535548E+00  0.37980163E+01
  0.68551777E+00  0.39915112E+01
  0.70568006E+00  0.41842529E+01
  0.72584234E+00  0.43756777E+01
  0.74600463E+00  0.45651499E+01
  0.76616692E+00  0.47519409E+01
  0.78632920E+00  0.49352031E+01
  0.80649149E+00  0.51139347E+01
  0.82665378E+00  0.52869361E+01
  0.84681607E+00  0.54527544E+01
  0.86697835E+00  0.56096195E+01
  0.88714064E+00  0.57553749E+01
  0.90730293E+00  0.58874203E+01
  0.92746522E+00  0.60026984E+01
  0.94762750E+00  0.60977787E+01
  0.96778979E+00  0.61691060E+01
  0.98795208E+00  0.62134525E+01
  0.10080223E+01  0.62285135E+01
  0.10280924E+01  0.62188691E+01
  0.10481626E+01  0.61903191E+01
  0.10682328E+01  0.61439747E+01
  0.10883030E+01  0.60814744E+01
  0.11083731E+01  0.60047461E+01
  0.11284433E+01  0.59157880E+01
  0.11485135E+01  0.58165074E+01
  0.11685837E+01  0.57086240E+01
  0.11886538E+01  0.55936280E+01
  0.12087240E+01  0.54727734E+01
  0.12287942E+01  0.53470939E+01
  0.12488644E+01  0.52174274E+01
  0.12689345E+01  0.50844448E+01
  0.12890047E+01  0.49486778E+01
  0.13090749E+01  0.48105440E+01
  0.13291451E+01  0.46703706E+01
  0.13492152E+01  0.45284136E+01
  0.13692854E+01  0.43848755E+01
  0.13893556E+01  0.42399198E+01
  0.14094258E+01  0.40936839E+01
  0.14294959E+01  0.39462896E+01
  0.14495661E+01  0.37978515E+01
  0.14696363E+01  0.36484841E+01
  0.14897065E+01  0.34983064E+01
  0.15097766E+01  0.33474449E+01
  0.15298468E+01  0.31960345E+01
  0.15499170E+01  0.30442184E+01
  0.15699872E+01  0.28921454E+01
  0.15900574E+01  0.27399663E+01
  0.16101275E+01  0.25878297E+01
  0.16301977E+01  0.24358767E+01
  0.16502679E+01  0.22842352E+01
  0.16703381E+01  0.21330150E+01
  0.16904082E+01  0.19823032E+01
  0.17104784E+01  0.18321603E+01
  0.17305486E+01  0.16826177E+01
  0.17506188E+01  0.15336769E+01
  0.17706889E+01  0.13853088E+01
  0.17907591E+01  0.12374563E+01
  0.18108293E+01  0.10900358E+01
  0.18308995E+01  0.94294179E+00
  0.18509696E+01  0.79605106E+00
  0.18710398E+01  0.64922783E+00
  0.18911100E+01  0.50232945E+00
  0.19111802E+01  0.35521223E+00
  0.19312503E+01  0.20773743E+00
  0.19513205E+01  0.59777143E-01
  0.19713907E+01 -0.88779835E-01
  0.19914609E+01 -0.23802246E+00
  0.20115310E+01 -0.38801216E+00
  0.20316012E+01 -0.53877811E+00
  0.20516714E+01 -0.69031296E+00
  0.20717416E+01 -0.84256938E+00
  0.20918117E+01 -0.99545748E+00
  0.21118819E+01 -0.11488432E+01
  0.21319521E+01 -0.13025481E+01
  0.21520223E+01 -0.14563496E+01
  0.21726003E+01 -0.16099837E+01
  0.21931784E+01 -0.15966090E+01
  0.22137564E+01 -0.15818255E+01
  0.22343345E+01 -0.15655969E+01
  0.22549125E+01 -0.15478727E+01
  0.22754906E+01 -0.15285758E+01
  0.22960686E+01 -0.15075976E+01
  0.23166467E+01 -0.14848022E+01
  0.23372247E+01 -0.14600385E+01
  0.23578028E+01 -0.14331565E+01
  0.23783808E+01 -0.14040241E+01
  0.23989589E+01 -0.13725395E+01
  0.24195369E+01 -0.13386374E+01
  0.24401150E+01 -0.13022867E+01
  0.24606930E+01 -0.12634828E+01
  0.24812710E+01 -0.12222363E+01
  0.25018491E+01 -0.11785606E+01
  0.25224271E+01 -0.11324608E+01
  0.25430052E+01 -0.10839253E+01
  0.25635832E+01 -0.10329207E+01
  0.25838239E+01 -0.97938991E+00
  0.26040646E+01 -0.92419508E+00
  0.26243054E+01 -0.86638496E+00
  0.26445461E+01 -0.80585140E+00
  0.26647868E+01 -0.74247760E+00
  0.26850275E+01 -0.67614367E+00
  0.27052682E+01 -0.60673260E+00
  0.27255089E+01 -0.53413628E+00
  0.27457496E+01 -0.45826170E+00
  0.27659903E+01 -0.37903706E+00
  0.27862310E+01 -0.29641771E+00
  0.28064717E+01 -0.21039134E+00
  0.28267124E+01 -0.12098179E+00
  0.28469531E+01 -0.28250776E-01
  0.28671938E+01  0.67703170E-01
  0.28874345E+01  0.16674926E+00
  0.29076752E+01  0.26873247E+00
  0.29279159E+01  0.37348470E+00
  0.29481566E+01  0.48083823E+00
  0.29683973E+01  0.59063991E+00
  0.29886380E+01  0.70276454E+00
  0.30088787E+01  0.81712579E+00
  0.30291194E+01  0.93368343E+00
  0.30493601E+01  0.10524462E+01
  0.30696008E+01  0.11734705E+01
  0.30898415E+01  0.12968546E+01
  0.31100822E+01  0.14227310E+01
  0.31303229E+01  0.15512565E+01
  0.31505636E+01  0.16826010E+01
  0.31708043E+01  0.18169379E+01
  0.31910450E+01  0.19544340E+01
  0.32112857E+01  0.20952412E+01
  0.32315264E+01  0.22394887E+01
  0.32517672E+01  0.23872767E+01
  0.32720079E+01  0.25386695E+01
  0.32922486E+01  0.26936885E+01
  0.33124893E+01  0.28523043E+01
  0.33327300E+01  0.30144260E+01
  0.33529707E+01  0.31798883E+01
  0.33732114E+01  0.33484352E+01
  0.33934521E+01  0.35197006E+01
  0.34136928E+01  0.36931860E+01
  0.34339335E+01  0.38682362E+01
  0.34541742E+01  0.40440151E+01
  0.34744149E+01  0.42194847E+01
  0.34946556E+01  0.43933931E+01
  0.35148963E+01  0.45642917E+01
  0.35351370E+01  0.47306159E+01
  0.35553777E+01  0.48908919E+01
  0.35756184E+01  0.50440907E+01
  0.35958591E+01  0.51899674E+01
  0.36160998E+01  0.53290471E+01
  0.36363405E+01  0.54621555E+01
  0.36565812E+01  0.55898366E+01
  0.36768219E+01  0.57119750E+01
  0.36970626E+01  0.58276267E+01
  0.37173033E+01  0.59349467E+01
  0.37375440E+01  0.60311651E+01
  0.37577847E+01  0.61126647E+01
  0.37780254E+01  0.61752779E+01
  0.37982661E+01  0.62149186E+01
  0.38184284E+01  0.62285135E+01
  
  0.00000000E+00  0.50150958E+01
  0.20162287E-01  0.50163039E+01
  0.40324575E-01  0.50198563E+01
  0.60486862E-01  0.50257022E+01
  0.80649149E-01  0.50337587E+01
  0.10081144E+00  0.50439136E+01
  0.12097372E+00  0.50560277E+01
  0.14113601E+00  0.50699397E+01
  0.16129830E+00  0.50854703E+01
  0.18146059E+00  0.51024280E+01
  0.20162287E+00  0.51206155E+01
  0.22178516E+00  0.51398363E+01
  0.24194745E+00  0.51599015E+01
  0.26210973E+00  0.51806369E+01
  0.28227202E+00  0.52018892E+01
  0.30243431E+00  0.52235322E+01
  0.32259660E+00  0.52454718E+01
  0.34275888E+00  0.52676490E+01
  0.36292117E+00  0.52900425E+01
  0.38308346E+00  0.53126689E+01
  0.40324575E+00  0.53355812E+01
  0.42340803E+00  0.53588654E+01
  0.44357032E+00  0.53826356E+01
  0.46373261E+00  0.54070270E+01
  0.48389489E+00  0.54321884E+01
  0.50405718E+00  0.54582728E+01
  0.52421947E+00  0.54805611E+01
  0.54438176E+00  0.55042145E+01
  0.56454404E+00  0.55294734E+01
  0.58470633E+00  0.55565421E+01
  0.60486862E+00  0.55855779E+01
  0.62503091E+00  0.56166817E+01
  0.64519319E+00  0.56498899E+01
  0.66535548E+00  0.56851677E+01
  0.68551777E+00  0.57224044E+01
  0.70568006E+00  0.57614101E+01
  0.72584234E+00  0.58019146E+01
  0.74600463E+00  0.58435678E+01
  0.76616692E+00  0.58859423E+01
  0.78632920E+00  0.59285377E+01
  0.80649149E+00  0.59707868E+01
  0.82665378E+00  0.60120647E+01
  0.84681607E+00  0.60516997E+01
  0.86697835E+00  0.60889884E+01
  0.88714064E+00  0.61232130E+01
  0.90730293E+00  0.61536641E+01
  0.92746522E+00  0.61796662E+01
  0.94762750E+00  0.62006071E+01
  0.96778979E+00  0.62159680E+01
  0.98795208E+00  0.62253528E+01
  0.10080223E+01  0.62285135E+01
  0.10280924E+01  0.62222836E+01
  0.10481626E+01  0.62038974E+01
  0.10682328E+01  0.61741542E+01
  0.10883030E+01  0.61342525E+01
  0.11083731E+01  0.60856334E+01
  0.11284433E+01  0.60298228E+01
  0.11485135E+01  0.59683026E+01
  0.11685837E+01  0.59024195E+01
  0.11886538E+01  0.58333320E+01
  0.12087240E+01  0.57571986E+01
  0.12287942E+01  0.56761809E+01
  0.12488644E+01  0.55925482E+01
  0.12689345E+01  0.55070355E+01
  0.12890047E+01  0.54203305E+01
  0.13090749E+01  0.53330780E+01
  0.13291451E+01  0.52458815E+01
  0.13492152E+01  0.51593033E+01
  0.13692854E+01  0.50738635E+01
  0.13893556E+01  0.49900371E+01
  0.14094258E+01  0.49082498E+01
  0.14294959E+01  0.48288741E+01
  0.14495661E+01  0.47522244E+01
  0.14696363E+01  0.46785527E+01
  0.14897065E+01  0.46080444E+01
  0.15097766E+01  0.45408156E+01
  0.15298468E+01  0.44769110E+01
  0.15499170E+01  0.44163041E+01
  0.15699872E+01  0.43588993E+01
  0.15900574E+01  0.43045354E+01
  0.16101275E+01  0.42288922E+01
  0.16301977E+01  0.41550851E+01
  0.16502679E+01  0.40834888E+01
  0.16703381E+01  0.40144576E+01
  0.16904082E+01  0.39483164E+01
  0.17104784E+01  0.38853527E+01
  0.17305486E+01  0.38258106E+01
  0.17506188E+01  0.37698853E+01
  0.17706889E+01  0.37177200E+01
  0.17907591E+01  0.36694037E+01
  0.18108293E+01  0.36249708E+01
  0.18308995E+01  0.35844018E+01
  0.18509696E+01  0.35476265E+01
  0.18710398E+01  0.35145283E+01
  0.18911100E+01  0.34849501E+01
  0.19111802E+01  0.34587021E+01
  0.19312503E+01  0.34355697E+01
  0.19513205E+01  0.34153231E+01
  0.19713907E+01  0.33977268E+01
  0.19914609E+01  0.33825482E+01
  0.20115310E+01  0.33695657E+01
  0.20316012E+01  0.33585756E+01
  0.20516714E+01  0.33493971E+01
  0.20717416E+01  0.33418751E+01
  0.20918117E+01  0.33358817E+01
  0.21118819E+01  0.33313160E+01
  0.21319521E+01  0.33281023E+01
  0.21520223E+01  0.33261889E+01
  0.21726003E+01  0.33255456E+01
  0.21931784E+01  0.33159599E+01
  0.22137564E+01  0.32878467E+01
  0.22343345E+01  0.32430336E+01
  0.22549125E+01  0.31841008E+01
  0.22754906E+01  0.31139059E+01
  0.22960686E+01  0.30352029E+01
  0.23166467E+01  0.29504173E+01
  0.23372247E+01  0.28615624E+01
  0.23578028E+01  0.27702508E+01
  0.23783808E+01  0.26777549E+01
  0.23989589E+01  0.25850853E+01
  0.24195369E+01  0.24930699E+01
  0.24401150E+01  0.24024229E+01
  0.24606930E+01  0.23138023E+01
  0.24812710E+01  0.22278528E+01
  0.25018491E+01  0.21452348E+01
  0.25224271E+01  0.20666390E+01
  0.25430052E+01  0.19927891E+01
  0.25635832E+01  0.19244312E+01
  0.25838239E+01  0.18623148E+01
  0.26040646E+01  0.18080118E+01
  0.26243054E+01  0.17610973E+01
  0.26445461E+01  0.17221463E+01
  0.26647868E+01  0.16916431E+01
  0.26850275E+01  0.16699670E+01
  0.27052682E+01  0.16573860E+01
  0.27255089E+01  0.16540553E+01
  0.27457496E+01  0.16600225E+01
  0.27659903E+01  0.16752351E+01
  0.27862310E+01  0.16995494E+01
  0.28064717E+01  0.17327400E+01
  0.28267124E+01  0.17745061E+01
  0.28469531E+01  0.18244772E+01
  0.28671938E+01  0.18822148E+01
  0.28874345E+01  0.19472119E+01
  0.29076752E+01  0.20188917E+01
  0.29279159E+01  0.20966053E+01
  0.29481566E+01  0.21796325E+01
  0.29683973E+01  0.22671858E+01
  0.29886380E+01  0.23584212E+01
  0.30088787E+01  0.24524563E+01
  0.30291194E+01  0.25483962E+01
  0.30493601E+01  0.26453665E+01
  0.30696008E+01  0.27425507E+01
  0.30898415E+01  0.28392290E+01
  0.31100822E+01  0.29348142E+01
  0.31303229E+01  0.30288814E+01
  0.31505636E+01  0.31211875E+01
  0.31708043E+01  0.32116791E+01
  0.31910450E+01  0.33004872E+01
  0.32112857E+01  0.33879103E+01
  0.32315264E+01  0.34743871E+01
  0.32517672E+01  0.35604607E+01
  0.32720079E+01  0.36467399E+01
  0.32922486E+01  0.37338576E+01
  0.33124893E+01  0.38224319E+01
  0.33327300E+01  0.39130316E+01
  0.33529707E+01  0.40061487E+01
  0.33732114E+01  0.41021796E+01
  0.33934521E+01  0.42014172E+01
  0.34136928E+01  0.43040532E+01
  0.34339335E+01  0.44101921E+01
  0.34541742E+01  0.45198747E+01
  0.34744149E+01  0.46331080E+01
  0.34946556E+01  0.47498945E+01
  0.35148963E+01  0.48702415E+01
  0.35351370E+01  0.49941102E+01
  0.35553777E+01  0.51212416E+01
  0.35756184E+01  0.52508321E+01
  0.35958591E+01  0.53812145E+01
  0.36160998E+01  0.55098778E+01
  0.36363405E+01  0.56339193E+01
  0.36565812E+01  0.57505809E+01
  0.36768219E+01  0.58575468E+01
  0.36970626E+01  0.59529997E+01
  0.37173033E+01  0.60355653E+01
  0.37375440E+01  0.61042309E+01
  0.37577847E+01  0.61582717E+01
  0.37780254E+01  0.61971890E+01
  0.37982661E+01  0.62206623E+01
  0.38184284E+01  0.62285135E+01
  
  0.00000000E+00  0.50150958E+01
  0.20162287E-01  0.50166298E+01
  0.40324575E-01  0.50212055E+01
  0.60486862E-01  0.50287248E+01
  0.80649149E-01  0.50390288E+01
  0.10081144E+00  0.50519031E+01
  0.12097372E+00  0.50670862E+01
  0.14113601E+00  0.50842793E+01
  0.16129830E+00  0.51031573E+01
  0.18146059E+00  0.51233811E+01
  0.20162287E+00  0.51446098E+01
  0.22178516E+00  0.51665133E+01
  0.24194745E+00  0.51887842E+01
  0.26210973E+00  0.52111486E+01
  0.28227202E+00  0.52333756E+01
  0.30243431E+00  0.52552852E+01
  0.32259660E+00  0.52767539E+01
  0.34275888E+00  0.52977183E+01
  0.36292117E+00  0.53181758E+01
  0.38308346E+00  0.53381840E+01
  0.40324575E+00  0.53578570E+01
  0.42340803E+00  0.53773595E+01
  0.44357032E+00  0.53968997E+01
  0.46373261E+00  0.54167196E+01
  0.48389489E+00  0.54370848E+01
  0.50405718E+00  0.54582728E+01
  0.52421947E+00  0.54854286E+01
  0.54438176E+00  0.55137896E+01
  0.56454404E+00  0.55434670E+01
  0.58470633E+00  0.55745412E+01
  0.60486862E+00  0.56070555E+01
  0.62503091E+00  0.56410114E+01
  0.64519319E+00  0.56763654E+01
  0.66535548E+00  0.57130278E+01
  0.68551777E+00  0.57508620E+01
  0.70568006E+00  0.57896851E+01
  0.72584234E+00  0.58292681E+01
  0.74600463E+00  0.58693366E+01
  0.76616692E+00  0.59095695E+01
  0.78632920E+00  0.59495980E+01
  0.80649149E+00  0.59890030E+01
  0.82665378E+00  0.60273141E+01
  0.84681607E+00  0.60640089E+01
  0.86697835E+00  0.60985174E+01
  0.88714064E+00  0.61302305E+01
  0.90730293E+00  0.61585162E+01
  0.92746522E+00  0.61827450E+01
  0.94762750E+00  0.62023217E+01
  0.96778979E+00  0.62167240E+01
  0.98795208E+00  0.62255422E+01
  0.10080223E+01  0.62285135E+01
  0.10280924E+01  0.62228002E+01
  0.10481626E+01  0.62058519E+01
  0.10682328E+01  0.61781448E+01
  0.10883030E+01  0.61404064E+01
  0.11083731E+01  0.60935374E+01
  0.11284433E+01  0.60385324E+01
  0.11485135E+01  0.59764146E+01
  0.11685837E+01  0.59081894E+01
  0.11886538E+01  0.58348182E+01
  0.12087240E+01  0.57619960E+01
  0.12287942E+01  0.56891457E+01
  0.12488644E+01  0.56153296E+01
  0.12689345E+01  0.55409189E+01
  0.12890047E+01  0.54661371E+01
  0.13090749E+01  0.53910881E+01
  0.13291451E+01  0.53157857E+01
  0.13492152E+01  0.52401821E+01
  0.13692854E+01  0.51641954E+01
  0.13893556E+01  0.50877353E+01
  0.14094258E+01  0.50107265E+01
  0.14294959E+01  0.49331274E+01
  0.14495661E+01  0.48549454E+01
  0.14696363E+01  0.47762465E+01
  0.14897065E+01  0.46971605E+01
  0.15097766E+01  0.46178802E+01
  0.15298468E+01  0.45386573E+01
  0.15499170E+01  0.44597935E+01
  0.15699872E+01  0.43816301E+01
  0.15900574E+01  0.43045354E+01
  0.16101275E+01  0.42529929E+01
  0.16301977E+01  0.42040022E+01
  0.16502679E+01  0.41572553E+01
  0.16703381E+01  0.41124184E+01
  0.16904082E+01  0.40691467E+01
  0.17104784E+01  0.40270994E+01
  0.17305486E+01  0.39859556E+01
  0.17506188E+01  0.39454281E+01
  0.17706889E+01  0.39052773E+01
  0.17907591E+01  0.38653215E+01
  0.18108293E+01  0.38254456E+01
  0.18308995E+01  0.37856054E+01
  0.18509696E+01  0.37458301E+01
  0.18710398E+01  0.37062203E+01
  0.18911100E+01  0.36669441E+01
  0.19111802E+01  0.36282298E+01
  0.19312503E+01  0.35903573E+01
  0.19513205E+01  0.35536477E+01
  0.19713907E+01  0.35184517E+01
  0.19914609E+01  0.34851381E+01
  0.20115310E+01  0.34540815E+01
  0.20316012E+01  0.34256514E+01
  0.20516714E+01  0.34002008E+01
  0.20717416E+01  0.33780567E+01
  0.20918117E+01  0.33595113E+01
  0.21118819E+01  0.33448139E+01
  0.21319521E+01  0.33341655E+01
  0.21520223E+01  0.33277128E+01
  0.21726003E+01  0.33255456E+01
  0.21931784E+01  0.33266076E+01
  0.22137564E+01  0.33297907E+01
  0.22343345E+01  0.33350895E+01
  0.22549125E+01  0.33424955E+01
  0.22754906E+01  0.33519964E+01
  0.22960686E+01  0.33635764E+01
  0.23166467E+01  0.33772165E+01
  0.23372247E+01  0.33928944E+01
  0.23578028E+01  0.34105850E+01
  0.23783808E+01  0.34302613E+01
  0.23989589E+01  0.34518947E+01
  0.24195369E+01  0.34754569E+01
  0.24401150E+01  0.35009205E+01
  0.24606930E+01  0.35282614E+01
  0.24812710E+01  0.35574596E+01
  0.25018491E+01  0.35885018E+01
  0.25224271E+01  0.36213822E+01
  0.25430052E+01  0.36561041E+01
  0.25635832E+01  0.36926803E+01
  0.25838239E+01  0.37311333E+01
  0.26040646E+01  0.37708171E+01
  0.26243054E+01  0.38123828E+01
  0.26445461E+01  0.38558702E+01
  0.26647868E+01  0.39013189E+01
  0.26850275E+01  0.39487642E+01
  0.27052682E+01  0.39982323E+01
  0.27255089E+01  0.40497344E+01
  0.27457496E+01  0.41032621E+01
  0.27659903E+01  0.41587817E+01
  0.27862310E+01  0.42162305E+01
  0.28064717E+01  0.42755128E+01
  0.28267124E+01  0.43364985E+01
  0.28469531E+01  0.43990218E+01
  0.28671938E+01  0.44628819E+01
  0.28874345E+01  0.45278460E+01
  0.29076752E+01  0.45936521E+01
  0.29279159E+01  0.46600147E+01
  0.29481566E+01  0.47266303E+01
  0.29683973E+01  0.47931846E+01
  0.29886380E+01  0.48593595E+01
  0.30088787E+01  0.49248407E+01
  0.30291194E+01  0.49893253E+01
  0.30493601E+01  0.50525287E+01
  0.30696008E+01  0.51141910E+01
