  0.0000     9.9825  
  0.0124     9.9829  
  0.0247     9.9858  
  0.0371     9.9891  
  0.0494     9.9952  
  0.0618    10.0019  
  0.0741    10.0091  
  0.0865    10.0184  
  0.0989    10.0287  
  0.1112    10.0393  
  0.1236    10.0509  
  0.1359    10.0636  
  0.1483    10.0764  
  0.1606    10.0914  
  0.1730    10.1061  
  0.1853    10.1234  
  0.1977    10.1397  
  0.2101    10.1560  
  0.2224    10.1740  
  0.2348    10.1915  
  0.2471    10.2090  
  0.2595    10.2274  
  0.2718    10.2451  
  0.2842    10.2627  
  0.2966    10.2812  
  0.3089    10.3013  
  0.3213    10.3206  
  0.3336    10.3393  
  0.3460    10.3571  
  0.3583    10.3785  
  0.3707    10.3960  


  0.0000    10.6315  
  0.0124    10.6311  
  0.0247    10.6310  
  0.0371    10.6304  
  0.0494    10.6290  
  0.0618    10.6291  
  0.0741    10.6262  
  0.0865    10.6243  
  0.0989    10.6216  
  0.1112    10.6183  
  0.1236    10.6143  
  0.1359    10.6107  
  0.1483    10.6025  
  0.1606    10.5991  
  0.1730    10.5932  
  0.1853    10.5890  
  0.1977    10.5829  
  0.2101    10.5713  
  0.2224    10.5615  
  0.2348    10.5478  
  0.2471    10.5399  
  0.2595    10.5287  
  0.2718    10.5179  
  0.2842    10.5048  
  0.2966    10.4914  
  0.3089    10.4775  
  0.3213    10.4612  
  0.3336    10.4458  
  0.3460    10.4293  
  0.3583    10.4129  
  0.3707    10.3960  
