  0.0000    10.4337  
  0.0124    10.4329  
  0.0247    10.4343  
  0.0371    10.4353  
  0.0494    10.4382  
  0.0618    10.4400  
  0.0741    10.4418  
  0.0865    10.4464  
  0.0989    10.4497  
  0.1112    10.4515  
  0.1236    10.4528  
  0.1359    10.4550  
  0.1483    10.4578  
  0.1606    10.4630  
  0.1730    10.4660  
  0.1853    10.4702  
  0.1977    10.4737  
  0.2101    10.4777  
  0.2224    10.4826  
  0.2348    10.4865  
  0.2471    10.4906  
  0.2595    10.4949  
  0.2718    10.4970  
  0.2842    10.4976  
  0.2966    10.5015  
  0.3089    10.5046  
  0.3213    10.5085  
  0.3336    10.5133  
  0.3460    10.5183  
  0.3583    10.5239  
  0.3707    10.5273  


  0.0000    10.5734  
  0.0124    10.5725  
  0.0247    10.5729  
  0.0371    10.5729  
  0.0494    10.5737  
  0.0618    10.5752  
  0.0741    10.5739  
  0.0865    10.5746  
  0.0989    10.5746  
  0.1112    10.5742  
  0.1236    10.5723  
  0.1359    10.5708  
  0.1483    10.5681  
  0.1606    10.5650  
  0.1730    10.5637  
  0.1853    10.5644  
  0.1977    10.5631  
  0.2101    10.5620  
  0.2224    10.5608  
  0.2348    10.5577  
  0.2471    10.5566  
  0.2595    10.5549  
  0.2718    10.5530  
  0.2842    10.5482  
  0.2966    10.5458  
  0.3089    10.5408  
  0.3213    10.5377  
  0.3336    10.5343  
  0.3460    10.5313  
  0.3583    10.5304  
  0.3707    10.5273  
