 &plot nbnd= 156, nks=    31 /
            0.000000  0.000000  0.000000
    8.753    8.787    8.851    8.871    8.906    9.099    9.102    9.168   10.064   10.455
   10.571   10.611   11.820   12.259   12.614   12.916   13.196   13.322   13.340   13.671
   14.200   14.282   14.366   14.458   14.577   14.580   14.651   14.803   15.168   15.170
   15.499   15.586   15.714   15.783   15.919   15.990
            0.000000  0.023599  0.000000
  -12.927  -12.887  -12.885  -12.879  -12.873  -12.871  -12.858  -12.845  -12.841  -12.814
  -12.802  -12.773  -12.642  -12.639  -12.630  -12.627  -12.618  -12.612  -12.610  -12.602
  -12.590  -12.587  -12.586  -12.583  -12.578  -12.575  -12.574  -12.572  -12.571  -12.560
  -12.551  -12.542  -12.537  -12.525  -12.525  -12.520  -12.519  -12.517  -12.516  -12.504
   -9.733   -9.335   -9.233   -8.925   -8.271   -8.261   -7.972   -7.862   -7.826   -7.778
   -7.738   -7.637   -7.506   -7.475   -7.446   -7.433   -1.356   -0.827   -0.739   -0.562
    0.150    0.732    0.780    0.854    3.400    3.861    4.066    4.183    4.295    4.479
    4.633    4.638    4.648    4.760    4.821    4.883    5.056    5.077    5.137    5.138
    5.531    5.562    5.625    5.730    5.947    6.088    6.116    6.165    6.169    6.472
    6.514    6.667    6.720    6.836    6.865    6.894    6.940    7.000    7.019    7.022
    7.124    7.194    7.196    7.275    7.309    7.500    7.523    7.538    7.689    7.730
    7.881    7.893    8.062    8.067    8.169    8.226    8.252    8.357    8.543    8.550
    8.745    8.785    8.849    8.874    8.904    9.080    9.102    9.161   10.076   10.458
   10.568   10.602   11.852   12.277   12.604   12.905   13.174   13.323   13.339   13.663
   14.176   14.266   14.357   14.441   14.581   14.620   14.651   14.783   15.187   15.192
   15.505   15.582   15.705   15.772   15.941   15.998
            0.000000  0.025565  0.000000
  -12.922  -12.885  -12.884  -12.875  -12.871  -12.869  -12.857  -12.844  -12.841  -12.812
  -12.801  -12.774  -12.640  -12.637  -12.626  -12.623  -12.614  -12.612  -12.607  -12.600
  -12.586  -12.583  -12.582  -12.582  -12.578  -12.571  -12.570  -12.568  -12.563  -12.561
  -12.549  -12.538  -12.534  -12.524  -12.523  -12.519  -12.518  -12.516  -12.516  -12.512
   -9.727   -9.346   -9.228   -8.933   -8.260   -8.257   -7.981   -7.868   -7.823   -7.770
   -7.730   -7.642   -7.509   -7.473   -7.451   -7.433   -1.347   -0.839   -0.736   -0.567
    0.163    0.736    0.767    0.852    3.410    3.879    4.049    4.181    4.309    4.464
    4.630    4.632    4.648    4.760    4.825    4.868    5.039    5.102    5.145    5.151
    5.547    5.566    5.623    5.709    5.941    6.079    6.134    6.150    6.167    6.475
    6.501    6.679    6.734    6.838    6.856    6.873    6.951    6.999    7.018    7.027
    7.140    7.191    7.204    7.299    7.314    7.490    7.535    7.552    7.689    7.721
    7.869    7.905    8.055    8.064    8.172    8.238    8.243    8.367    8.537    8.547
    8.738    8.784    8.846    8.877    8.903    9.061    9.102    9.155   10.091   10.463
   10.565   10.599   11.885   12.296   12.594   12.892   13.152   13.324   13.338   13.658
   14.149   14.249   14.350   14.426   14.589   14.651   14.660   14.764   15.203   15.216
   15.512   15.580   15.697   15.761   15.966   16.005
            0.000000  0.027532  0.000000
  -12.921  -12.886  -12.883  -12.873  -12.872  -12.872  -12.858  -12.844  -12.838  -12.810
  -12.799  -12.774  -12.645  -12.640  -12.626  -12.624  -12.615  -12.612  -12.611  -12.600
  -12.587  -12.583  -12.582  -12.581  -12.578  -12.571  -12.568  -12.567  -12.561  -12.558
  -12.548  -12.538  -12.534  -12.525  -12.524  -12.522  -12.518  -12.518  -12.516  -12.513
   -9.721   -9.358   -9.223   -8.941   -8.252   -8.247   -7.992   -7.874   -7.820   -7.762
   -7.722   -7.647   -7.511   -7.471   -7.455   -7.433   -1.338   -0.853   -0.734   -0.571
    0.176    0.739    0.753    0.851    3.421    3.897    4.031    4.179    4.324    4.448
    4.625    4.626    4.649    4.762    4.829    4.853    5.021    5.126    5.149    5.162
    5.562    5.571    5.618    5.691    5.934    6.066    6.132    6.152    6.172    6.477
    6.491    6.691    6.745    6.839    6.845    6.850    6.962    6.997    7.018    7.032
    7.154    7.185    7.213    7.316    7.322    7.479    7.547    7.565    7.688    7.710
    7.858    7.917    8.043    8.064    8.176    8.233    8.248    8.377    8.531    8.544
    8.730    8.780    8.841    8.881    8.901    9.041    9.101    9.148   10.106   10.466
   10.564   10.593   11.919   12.314   12.584   12.878   13.131   13.325   13.336   13.652
   14.121   14.229   14.342   14.410   14.596   14.651   14.701   14.748   15.214   15.241
   15.516   15.580   15.687   15.750   15.992   16.011
            0.000000  0.029499  0.000000
  -12.920  -12.886  -12.884  -12.875  -12.871  -12.868  -12.858  -12.843  -12.838  -12.811
  -12.799  -12.771  -12.642  -12.637  -12.626  -12.623  -12.615  -12.614  -12.611  -12.599
  -12.586  -12.580  -12.580  -12.579  -12.576  -12.572  -12.569  -12.560  -12.559  -12.558
  -12.547  -12.536  -12.533  -12.524  -12.522  -12.519  -12.518  -12.517  -12.515  -12.512
   -9.714   -9.370   -9.217   -8.950   -8.248   -8.235   -8.002   -7.881   -7.817   -7.753
   -7.713   -7.653   -7.514   -7.469   -7.461   -7.434   -1.328   -0.867   -0.732   -0.577
    0.189    0.738    0.742    0.849    3.434    3.917    4.012    4.177    4.340    4.432
    4.619    4.622    4.651    4.766    4.835    4.839    5.001    5.147    5.156    5.173
    5.578    5.580    5.614    5.674    5.927    6.050    6.114    6.168    6.184    6.479
    6.483    6.702    6.755    6.828    6.836    6.840    6.974    6.995    7.017    7.034
    7.171    7.180    7.223    7.316    7.344    7.469    7.562    7.579    7.687    7.700
    7.847    7.929    8.031    8.065    8.181    8.222    8.258    8.387    8.525    8.541
    8.721    8.778    8.835    8.884    8.900    9.020    9.101    9.140   10.123   10.470
   10.564   10.589   11.955   12.333   12.574   12.863   13.112   13.326   13.332   13.647
   14.092   14.209   14.334   14.396   14.605   14.651   14.733   14.743   15.221   15.267
   15.520   15.583   15.678   15.741   16.016   16.018
            0.000000  0.031465  0.000000
  -12.912  -12.886  -12.882  -12.874  -12.870  -12.867  -12.858  -12.842  -12.839  -12.810
  -12.797  -12.771  -12.642  -12.637  -12.625  -12.622  -12.615  -12.610  -12.610  -12.597
  -12.584  -12.580  -12.579  -12.578  -12.576  -12.571  -12.567  -12.561  -12.559  -12.557
  -12.550  -12.538  -12.526  -12.524  -12.523  -12.518  -12.516  -12.516  -12.514  -12.513
   -9.707   -9.382   -9.211   -8.959   -8.242   -8.222   -8.012   -7.888   -7.813   -7.744
   -7.705   -7.659   -7.516   -7.466   -7.466   -7.434   -1.317   -0.881   -0.729   -0.582
    0.204    0.722    0.746    0.847    3.447    3.938    3.992    4.177    4.357    4.416
    4.609    4.620    4.653    4.770    4.825    4.841    4.978    5.161    5.165    5.182
    5.586    5.599    5.608    5.658    5.920    6.032    6.095    6.184    6.201    6.475
    6.482    6.713    6.764    6.805    6.827    6.843    6.987    6.993    7.015    7.037
